"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 12/01/2024

Product: Historical Climate (Daily) - gridMET (METDATA)(http://www.climatologylab.org/gridmet.html) 
"Location (US County): Boulder County, Colorado"
Variable List: 
tmmn: Min Temperature
tmmx: Max Temperature
pr: Precipitation
********************************************************
Year,Month,Day,tmmn(degC),tmmx(degC),pr(mm)
2001,5,1,5.05,21.60,2.65893
2001,5,2,-3.19,12.55,9.51131
2001,5,3,-4.53,2.48,13.2625
2001,5,4,-3.56,5.67,14.11488
2001,5,5,-1.25,7.72,14.40536
2001,5,6,-0.43,12.76,1.875
2001,5,7,-1.70,14.28,0.5381
2001,5,8,1.79,18.85,0.3631
2001,5,9,3.66,21.21,0.07083
2001,5,10,5.92,20.81,0.07321
2001,5,11,2.99,18.95,0.09762
2001,5,12,4.25,23.19,0.00714
2001,5,13,6.45,24.33,0
2001,5,14,8.08,22.77,0.1994
2001,5,15,6.75,23.34,0.06369
2001,5,16,8.79,22.34,0.0631
2001,5,17,6.65,17.07,5.76131
2001,5,18,3.77,19.82,2.43988
2001,5,19,6.88,18.08,1
2001,5,20,3.08,18.51,5.33274
2001,5,21,-5.17,9.15,1.32321
2001,5,22,-0.61,17.32,0.6244
2001,5,23,3.74,19.90,0.0119
2001,5,24,3.32,19.04,0.0119
2001,5,25,3.36,20.57,0.13988
2001,5,26,6.52,21.57,0.44464
2001,5,27,6.88,22.24,0.99107
2001,5,28,6.45,23.07,2.58571
2001,5,29,7.40,21.23,1.04167
2001,5,30,6.01,18.50,1.44286
2001,5,31,3.87,21.22,0
2001,6,1,5.45,23.39,0
2001,6,2,7.52,26.98,0.20298
2001,6,3,7.73,22.17,1.82798
2001,6,4,3.93,18.02,3.20298
2001,6,5,3.12,19.76,0.52679
2001,6,6,5.24,25.44,0.30298
2001,6,7,8.34,25.36,0.19167
2001,6,8,8.33,27.03,0
2001,6,9,9.88,27.84,0.04286
2001,6,10,10.80,29.11,0.19286
2001,6,11,11.10,28.32,0.03274
2001,6,12,9.49,26.85,0.03333
2001,6,13,1.78,17.68,7.24881
2001,6,14,-1.47,14.25,1.04048
2001,6,15,2.28,21.74,0.34048
2001,6,16,7.75,26.35,0.0375
2001,6,17,9.37,28.02,0
2001,6,18,10.37,27.38,0
2001,6,19,5.56,21.79,0.16845
2001,6,20,5.70,23.62,0.31726
2001,6,21,6.24,24.08,0
2001,6,22,8.77,27.80,0.10417
2001,6,23,10.19,29.73,0.23452
2001,6,24,11.38,29.40,0.77321
2001,6,25,11.63,28.77,0.51667
2001,6,26,12.78,28.75,4.04881
2001,6,27,10.41,26.96,0.63333
2001,6,28,11.30,28.91,0.00357
2001,6,29,13.85,30.75,0.83274
2001,6,30,12.50,30.64,0.54107
2001,7,1,12.60,31.64,0.09464
2001,7,2,11.69,30.94,0.2631
2001,7,3,11.57,30.36,0.28512
2001,7,4,11.64,31.09,0.90714
2001,7,5,12.35,30.60,1.91369
2001,7,6,13.74,31.20,2.19405
2001,7,7,13.31,29.50,4.39464
2001,7,8,14.55,29.84,11.89286
2001,7,9,15.65,27.50,0.50833
2001,7,10,12.66,26.69,5.39167
2001,7,11,10.96,26.54,3.39107
2001,7,12,11.49,25.71,7.01726
2001,7,13,11.57,25.63,9.11071
2001,7,14,10.94,25.04,2.68631
2001,7,15,8.55,23.93,0.04881
2001,7,16,9.20,26.32,0.0494
2001,7,17,10.17,26.86,0.02024
2001,7,18,10.93,27.06,0.97262
2001,7,19,11.66,28.29,0.15
2001,7,20,11.06,27.33,0.35357
2001,7,21,13.07,28.99,0.29643
2001,7,22,12.34,29.22,0
2001,7,23,13.18,27.57,0.7369
2001,7,24,10.89,27.27,1.75298
2001,7,25,10.05,28.01,0.94821
2001,7,26,11.66,26.17,4.41964
2001,7,27,8.71,25.20,0.7875
2001,7,28,9.46,28.25,0
2001,7,29,11.15,30.49,0
2001,7,30,12.68,30.98,0.11131
2001,7,31,13.78,27.67,0.7869
2001,8,1,11.20,28.17,1.70952
2001,8,2,12.53,26.96,1.00952
2001,8,3,12.12,28.97,0.0369
2001,8,4,12.62,27.90,0.2506
2001,8,5,12.81,29.51,1.26667
2001,8,6,14.35,28.83,5.1756
2001,8,7,11.97,26.75,3.75774
2001,8,8,11.10,26.23,1.76845
2001,8,9,8.78,19.30,16.07857
2001,8,10,6.33,21.64,6.24524
2001,8,11,8.98,24.46,0.87798
2001,8,12,9.68,26.67,2.22917
2001,8,13,11.04,26.74,1.42976
2001,8,14,11.12,21.99,2.79167
2001,8,15,7.70,21.10,5.3881
2001,8,16,7.21,22.76,2.96548
2001,8,17,7.98,23.14,2.16071
2001,8,18,8.24,26.50,0.40833
2001,8,19,11.45,29.60,1.00595
2001,8,20,11.37,27.31,1.12024
2001,8,21,9.23,24.60,0.12619
2001,8,22,9.45,24.77,0.81429
2001,8,23,8.54,23.23,0.39405
2001,8,24,8.67,26.12,0.2381
2001,8,25,11.33,25.71,0.31786
2001,8,26,8.39,27.62,0
2001,8,27,10.98,28.86,0.11012
2001,8,28,10.70,28.02,0.27262
2001,8,29,9.62,27.62,0.19524
2001,8,30,8.74,24.35,0.98155
2001,8,31,8.53,25.37,1.44821
2001,9,1,7.48,25.71,0.92202
2001,9,2,8.55,27.08,0.51488
2001,9,3,10.09,27.79,0.10655
2001,9,4,10.66,28.09,0.33214
2001,9,5,7.45,27.51,0.64821
2001,9,6,8.01,26.16,3.05655
2001,9,7,3.75,14.67,9.03869
2001,9,8,-1.54,9.13,15.87321
2001,9,9,-3.27,18.18,0.18929
2001,9,10,3.22,24.00,0
2001,9,11,6.76,24.90,0.00357
2001,9,12,8.38,25.37,0.05833
2001,9,13,8.35,26.03,4.23393
2001,9,14,8.51,22.87,5.43452
2001,9,15,5.91,19.17,0.46488
2001,9,16,3.47,22.04,0.71548
2001,9,17,5.75,17.03,2.39643
2001,9,18,2.69,18.54,0.33988
2001,9,19,3.63,22.34,0.00833
2001,9,20,6.14,22.94,0.11012
2001,9,21,5.05,24.44,0
2001,9,22,7.80,23.47,0.11071
2001,9,23,4.48,21.06,0
2001,9,24,4.81,24.46,0.16548
2001,9,25,7.29,24.85,0
2001,9,26,6.55,25.35,0.01071
2001,9,27,8.43,25.81,0.00357
2001,9,28,8.08,26.08,0.17143
2001,9,29,8.26,24.12,0.26429
2001,9,30,8.36,20.62,0.38155
2001,10,1,7.19,22.50,0
2001,10,2,7.23,21.95,0
2001,10,3,4.96,22.46,0
2001,10,4,1.74,15.15,1.03214
2001,10,5,-2.96,8.90,1.27917
2001,10,6,-2.43,17.79,0.04524
2001,10,7,3.90,19.98,0.27857
2001,10,8,4.56,19.30,0.32083
2001,10,9,1.75,14.04,1.9631
2001,10,10,-3.08,8.82,0.03333
2001,10,11,-3.83,15.26,0.0369
2001,10,12,-3.20,7.79,0.32143
2001,10,13,-3.84,9.67,1.92381
2001,10,14,-1.24,13.65,2.32083
2001,10,15,-2.16,8.74,1.01845
2001,10,16,-2.46,17.62,0.03452
2001,10,17,2.89,20.38,0.11667
2001,10,18,3.09,14.80,0
2001,10,19,0.88,16.12,0
2001,10,20,2.47,17.49,0
2001,10,21,3.44,15.91,0.00357
2001,10,22,2.27,15.32,1.34583
2001,10,23,0.46,13.90,1.29107
2001,10,24,-4.63,5.39,0.63036
2001,10,25,-5.79,9.03,0.0244
2001,10,26,-2.13,11.47,0.03452
2001,10,27,-0.18,18.30,0
2001,10,28,4.69,19.68,0
2001,10,29,5.43,18.08,0
2001,10,30,3.66,18.64,0
2001,10,31,2.00,16.56,1.05655
2001,11,1,-0.30,12.20,0.36429
2001,11,2,-0.86,13.95,0
2001,11,3,0.39,14.01,0
2001,11,4,-1.27,17.58,0.09048
2001,11,5,1.07,17.70,0
2001,11,6,5.17,16.95,0
2001,11,7,1.60,15.00,6.65714
2001,11,8,-2.95,6.72,5.87024
2001,11,9,-3.80,14.70,1.23988
2001,11,10,-0.09,13.65,0.03155
2001,11,11,-1.75,12.77,0.1375
2001,11,12,-1.07,13.47,0
2001,11,13,-0.50,15.06,0
2001,11,14,1.15,13.61,0.02143
2001,11,15,-0.38,13.90,0
2001,11,16,-0.47,14.26,0
2001,11,17,-1.10,14.11,0
2001,11,18,-4.39,9.56,4.66667
2001,11,19,-8.09,7.80,0.20655
2001,11,20,-3.40,14.68,0
2001,11,21,-1.65,12.46,0.02381
2001,11,22,-1.67,11.22,0.41786
2001,11,23,-5.41,5.00,0.32381
2001,11,24,-7.95,3.26,0.2631
2001,11,25,-8.00,2.02,3.83571
2001,11,26,-12.12,-3.36,2.14524
2001,11,27,-16.88,-7.42,0.33452
2001,11,28,-19.07,-3.98,0.31012
2001,11,29,-13.69,2.68,0.0881
2001,11,30,-8.91,2.35,0.46905
2001,12,1,-9.73,2.86,0.29107
2001,12,2,-5.46,7.12,0.26548
2001,12,3,-2.27,10.79,0.00952
2001,12,4,-2.25,9.63,0.17143
2001,12,5,-7.02,2.82,0.22321
2001,12,6,-7.36,4.88,0.5244
2001,12,7,-8.64,2.57,1.09583
2001,12,8,-10.33,4.73,0.15179
2001,12,9,-4.91,10.28,0.01905
2001,12,10,-7.71,4.42,0
2001,12,11,-9.29,2.26,0.36071
2001,12,12,-10.38,-1.56,0.14345
2001,12,13,-11.81,3.27,0.3381
2001,12,14,-7.30,5.24,0.12619
2001,12,15,-7.03,3.64,3.99881
2001,12,16,-12.02,0.83,1.75655
2001,12,17,-7.06,7.83,0.30298
2001,12,18,-8.32,2.68,0.04524
2001,12,19,-9.40,5.38,0
2001,12,20,-4.11,6.72,0.01548
2001,12,21,-5.66,7.99,0.25298
2001,12,22,-9.50,0.91,0.32143
2001,12,23,-11.00,1.45,0.08452
2001,12,24,-10.60,-0.96,0.175
2001,12,25,-11.10,0.93,0.1744
2001,12,26,-9.54,3.56,0
2001,12,27,-8.18,1.20,0.03869
2001,12,28,-8.23,4.21,1.05833
2001,12,29,-10.83,1.02,0.16607
2001,12,30,-12.56,-3.62,0.05
2001,12,31,-12.22,-3.77,2.21488
2002,1,1,-14.32,-4.05,1.7125
2002,1,2,-16.88,-0.75,0.0631
2002,1,3,-9.78,5.05,0.31786
2002,1,4,-7.34,3.42,0.89881
2002,1,5,-10.82,1.97,0.05714
2002,1,6,-8.47,3.76,0.14881
2002,1,7,-4.53,9.40,0.15595
2002,1,8,0.16,13.47,0.12321
2002,1,9,-0.22,11.39,5.55179
2002,1,10,-7.12,3.81,2.83869
2002,1,11,-7.10,5.51,0.95833
2002,1,12,-7.15,7.68,0.19464
2002,1,13,-8.22,3.04,0.30714
2002,1,14,-10.62,0.93,0.07619
2002,1,15,-11.92,-0.60,0.025
2002,1,16,-14.32,-3.99,0.3506
2002,1,17,-13.78,-3.71,0.15298
2002,1,18,-13.92,-3.38,0.17679
2002,1,19,-16.45,1.62,0.30476
2002,1,20,-12.19,-2.88,0.0625
2002,1,21,-10.92,3.53,0.12917
2002,1,22,-6.58,7.04,2.18631
2002,1,23,-15.25,-2.51,2.32381
2002,1,24,-16.18,0.20,0.85833
2002,1,25,-7.76,7.74,0.0881
2002,1,26,-2.44,11.07,0.04583
2002,1,27,-2.98,10.42,0
2002,1,28,-4.71,7.91,0.0119
2002,1,29,-10.15,0.74,2.00119
2002,1,30,-13.54,-5.36,2.33214
2002,1,31,-18.16,-5.01,0.76964
2002,2,1,-15.68,2.11,0.16369
2002,2,2,-9.99,3.17,0
2002,2,3,-10.95,3.98,0.18036
2002,2,4,-9.49,4.18,0.07083
2002,2,5,-12.20,-0.34,0.1381
2002,2,6,-10.74,5.98,0.02976
2002,2,7,-7.66,10.84,0.0756
2002,2,8,-9.42,7.43,0.3994
2002,2,9,-13.96,-0.47,0.34405
2002,2,10,-15.38,2.14,0.59107
2002,2,11,-5.71,13.03,0
2002,2,12,-11.02,2.17,0.07679
2002,2,13,-12.69,6.34,0.08929
2002,2,14,-10.51,5.90,2.37381
2002,2,15,-14.29,4.16,0.83631
2002,2,16,-7.27,8.23,0
2002,2,17,-4.79,10.95,0.18988
2002,2,18,-3.60,8.29,0.06548
2002,2,19,-5.99,5.28,0.3506
2002,2,20,-6.54,6.56,0.76488
2002,2,21,-7.30,3.65,0.24702
2002,2,22,-6.63,13.02,0.125
2002,2,23,-1.16,16.60,0.02143
2002,2,24,-6.17,8.17,0.96667
2002,2,25,-18.31,-0.22,2.80179
2002,2,26,-20.88,-4.32,0.44048
2002,2,27,-13.90,-1.48,0.02798
2002,2,28,-12.76,5.72,6.12083
2002,3,1,-20.17,-3.87,5.23095
2002,3,2,-22.79,-9.42,0.82262
2002,3,3,-21.33,-6.21,0.5875
2002,3,4,-13.95,2.79,0.3244
2002,3,5,-6.90,7.16,0.11845
2002,3,6,-4.13,9.68,0.22619
2002,3,7,-3.04,8.85,0.09226
2002,3,8,-12.89,5.39,2.21905
2002,3,9,-13.76,3.98,1.67798
2002,3,10,-6.70,9.08,0.09226
2002,3,11,-4.04,6.81,0
2002,3,12,-2.96,13.17,0.45655
2002,3,13,-0.23,11.83,1.3756
2002,3,14,-9.58,4.24,11.93571
2002,3,15,-11.45,-2.08,1.42083
2002,3,16,-10.80,1.43,0.18333
2002,3,17,-9.59,2.18,0.10357
2002,3,18,-9.32,3.24,2.24643
2002,3,19,-10.12,5.72,1.12321
2002,3,20,-5.11,10.86,0.1244
2002,3,21,-8.02,5.26,0.00833
2002,3,22,-6.83,12.33,0.06905
2002,3,23,-0.03,15.36,0
2002,3,24,-5.88,6.70,1.21905
2002,3,25,-9.01,3.62,1.00298
2002,3,26,-6.36,9.78,0.32857
2002,3,27,-2.70,12.47,0.39821
2002,3,28,-1.94,13.45,0.08036
2002,3,29,-1.20,10.70,0
2002,3,30,-1.79,11.82,0
2002,3,31,-2.86,15.50,0.08631
2002,4,1,2.26,17.83,0
2002,4,2,-7.80,9.37,0.26071
2002,4,3,-9.59,7.24,0.05774
2002,4,4,-4.41,12.96,0
2002,4,5,1.75,16.93,0
2002,4,6,2.15,19.01,0
2002,4,7,3.63,16.49,0.00357
2002,4,8,0.68,13.01,0.01905
2002,4,9,-1.25,15.69,0.19107
2002,4,10,3.87,17.65,0.7244
2002,4,11,2.84,13.56,0.82976
2002,4,12,0.70,16.93,0.3119
2002,4,13,2.67,18.42,0.05952
2002,4,14,4.38,21.74,0.00714
2002,4,15,6.76,21.82,0.04048
2002,4,16,2.10,13.30,0
2002,4,17,-0.82,17.11,0.07262
2002,4,18,2.38,15.86,0.93214
2002,4,19,-2.36,9.08,0.24821
2002,4,20,-2.44,8.05,2.575
2002,4,21,-4.99,9.69,2.59226
2002,4,22,-3.05,14.98,0.02381
2002,4,23,0.76,18.37,0.22619
2002,4,24,1.55,13.45,0
2002,4,25,-1.95,13.10,0.24881
2002,4,26,1.41,19.06,0.87262
2002,4,27,2.64,13.60,1.72202
2002,4,28,-1.25,16.62,0.19405
2002,4,29,3.06,19.52,0
2002,4,30,3.59,18.53,0
2002,5,1,-2.96,11.65,0.2494
2002,5,2,-6.41,12.58,3.31905
2002,5,3,-0.95,15.16,0.00357
2002,5,4,0.75,16.48,0.00357
2002,5,5,2.21,19.53,0
2002,5,6,3.43,20.74,0.00714
2002,5,7,5.16,21.06,0.34048
2002,5,8,-0.11,14.53,0.27619
2002,5,9,-6.18,12.08,0.14286
2002,5,10,0.34,17.99,0.02619
2002,5,11,1.43,16.31,5.88274
2002,5,12,-0.57,9.01,12.9756
2002,5,13,-0.84,17.03,0.07917
2002,5,14,2.36,21.41,0.3
2002,5,15,5.55,21.14,0.07143
2002,5,16,1.69,15.09,5.96071
2002,5,17,0.40,16.06,2.0994
2002,5,18,2.71,22.23,0.21071
2002,5,19,5.89,23.46,0.09583
2002,5,20,4.94,20.21,0.34643
2002,5,21,4.75,22.64,0.17857
2002,5,22,-1.20,13.76,0.00357
2002,5,23,-0.61,14.16,15.41012
2002,5,24,-0.52,8.23,16.65833
2002,5,25,0.31,18.14,1.45417
2002,5,26,4.26,20.57,0.00714
2002,5,27,5.76,22.88,0
2002,5,28,6.23,23.74,0.00714
2002,5,29,8.42,22.54,0.16786
2002,5,30,10.20,27.51,0.24702
2002,5,31,11.98,30.42,0
2002,6,1,11.31,30.76,0
2002,6,2,10.33,26.41,0.075
2002,6,3,7.79,21.04,9.12262
2002,6,4,3.17,14.78,3.85893
2002,6,5,0.95,20.53,1.50238
2002,6,6,5.85,25.31,0.18393
2002,6,7,9.55,29.00,0
2002,6,8,8.94,28.99,0
2002,6,9,10.72,29.95,0
2002,6,10,8.27,22.84,0.08988
2002,6,11,4.39,22.54,0
2002,6,12,6.37,23.67,0.17202
2002,6,13,3.26,20.59,0.31429
2002,6,14,3.52,23.96,0
2002,6,15,7.86,25.12,0.23155
2002,6,16,5.11,25.20,0.44524
2002,6,17,8.15,29.16,0.04405
2002,6,18,10.46,29.56,0
2002,6,19,11.31,27.54,1.67738
2002,6,20,7.24,26.62,1.36488
2002,6,21,10.09,30.30,0.61488
2002,6,22,10.75,29.31,0.5381
2002,6,23,10.91,28.59,0.41131
2002,6,24,12.62,30.77,0
2002,6,25,12.11,30.98,0
2002,6,26,11.07,29.48,0.03452
2002,6,27,11.29,30.39,0.07024
2002,6,28,10.64,30.14,0.36667
2002,6,29,11.46,31.28,0.95952
2002,6,30,13.83,31.84,0.04405
2002,7,1,13.44,33.18,0
2002,7,2,14.70,32.50,0.3619
2002,7,3,13.21,30.82,0.50774
2002,7,4,11.94,27.97,0.30357
2002,7,5,10.36,27.15,1.07798
2002,7,6,11.25,25.04,2.99821
2002,7,7,11.46,29.31,1.65417
2002,7,8,12.54,30.22,0.36012
2002,7,9,13.28,30.86,0
2002,7,10,11.38,28.71,3.02679
2002,7,11,9.31,27.21,0.49226
2002,7,12,9.22,28.76,0.23393
2002,7,13,11.78,30.26,0
2002,7,14,12.23,30.43,0.15357
2002,7,15,12.20,31.20,0
2002,7,16,12.60,31.30,0
2002,7,17,13.21,30.94,0
2002,7,18,13.37,31.27,0.19643
2002,7,19,13.09,31.14,0.16488
2002,7,20,13.20,30.37,2.68631
2002,7,21,11.84,27.32,1.02202
2002,7,22,8.94,25.86,0.12024
2002,7,23,9.59,29.38,2.22679
2002,7,24,11.33,30.99,0.76012
2002,7,25,14.33,30.50,0.88393
2002,7,26,10.30,26.66,0.36369
2002,7,27,10.37,27.28,0.58155
2002,7,28,10.68,27.60,0.59167
2002,7,29,9.50,29.48,0.42024
2002,7,30,12.81,31.03,0.08333
2002,7,31,12.87,31.38,0
2002,8,1,12.27,24.26,0.63393
2002,8,2,8.79,28.38,0.27202
2002,8,3,11.08,24.97,2.54167
2002,8,4,10.68,27.51,1.7756
2002,8,5,11.50,27.94,6.34643
2002,8,6,10.81,27.66,4.59643
2002,8,7,11.32,26.79,1.53333
2002,8,8,10.60,26.62,1.10357
2002,8,9,10.50,26.65,0.00714
2002,8,10,7.36,27.45,0.18095
2002,8,11,9.70,28.12,0.03036
2002,8,12,8.39,21.78,0.41369
2002,8,13,2.25,20.16,0.25952
2002,8,14,6.91,27.42,0.65119
2002,8,15,10.56,28.17,1.47738
2002,8,16,9.90,31.15,0.25595
2002,8,17,7.91,26.30,0
2002,8,18,10.44,29.68,0.90298
2002,8,19,5.57,27.61,0.10893
2002,8,20,10.14,26.43,1.55536
2002,8,21,10.51,24.91,1.11905
2002,8,22,7.36,25.30,0.45417
2002,8,23,9.09,25.65,0.00714
2002,8,24,8.84,24.44,0.06667
2002,8,25,7.40,26.75,0
2002,8,26,10.88,28.55,1.51786
2002,8,27,9.51,23.59,1.83274
2002,8,28,7.95,23.87,0.36786
2002,8,29,7.84,25.59,2.1131
2002,8,30,5.49,25.16,0.51548
2002,8,31,9.94,26.56,0
2002,9,1,10.92,26.38,0.01667
2002,9,2,10.45,26.38,0.47857
2002,9,3,10.12,28.81,0.16845
2002,9,4,11.27,26.67,0
2002,9,5,10.67,28.35,0.32381
2002,9,6,10.88,29.24,0
2002,9,7,11.84,28.16,0.15476
2002,9,8,13.19,25.49,3.09167
2002,9,9,9.52,18.50,4.82976
2002,9,10,4.36,13.14,18.87738
2002,9,11,4.61,17.13,5.28929
2002,9,12,6.64,19.84,5.81548
2002,9,13,5.95,17.07,2.74405
2002,9,14,4.99,19.50,1.00893
2002,9,15,5.29,23.59,0.4369
2002,9,16,7.51,24.45,0.17083
2002,9,17,8.01,20.29,0.63571
2002,9,18,4.54,16.31,4.44702
2002,9,19,0.69,14.27,0.49821
2002,9,20,3.64,21.64,0.13036
2002,9,21,3.42,21.06,0.39464
2002,9,22,-0.89,18.66,0.17083
2002,9,23,2.77,17.53,0.04762
2002,9,24,3.65,22.73,0
2002,9,25,6.63,20.15,1.18869
2002,9,26,2.69,14.88,2.59286
2002,9,27,2.64,21.05,0.4006
2002,9,28,5.52,18.83,0.27679
2002,9,29,4.12,19.23,0.11964
2002,9,30,3.46,18.97,0
2002,10,1,3.03,15.86,8.90893
2002,10,2,-0.45,8.10,5.77917
2002,10,3,-0.85,13.13,3.26726
2002,10,4,-0.84,11.12,1.84702
2002,10,5,1.69,14.93,0.03571
2002,10,6,1.09,14.63,0
2002,10,7,1.70,19.06,0
2002,10,8,3.07,17.52,0.05714
2002,10,9,0.58,16.95,0
2002,10,10,2.28,18.57,0.08393
2002,10,11,4.58,19.23,0.06607
2002,10,12,-1.00,10.06,0.20417
2002,10,13,-2.79,14.69,0.29048
2002,10,14,-0.29,14.59,0.35595
2002,10,15,-3.80,13.01,0.21905
2002,10,16,-2.21,9.07,0.14643
2002,10,17,-4.67,15.69,0
2002,10,18,1.01,16.26,0.12679
2002,10,19,-2.11,14.86,0.01786
2002,10,20,-0.52,15.60,0.15952
2002,10,21,-1.25,12.86,0
2002,10,22,-4.31,9.01,1.11071
2002,10,23,-6.14,1.64,2.59226
2002,10,24,-6.78,5.64,1.03036
2002,10,25,-4.07,9.48,0.34405
2002,10,26,-4.31,11.16,0
2002,10,27,-2.03,8.29,0
2002,10,28,-4.01,8.61,2.8244
2002,10,29,-12.05,2.66,7.56905
2002,10,30,-13.24,-5.77,1.89048
2002,10,31,-9.91,-1.03,6.24167
2002,11,1,-10.11,-1.53,5.37262
2002,11,2,-9.38,3.42,3.00952
2002,11,3,-10.43,0.69,0.83929
2002,11,4,-8.21,6.36,0.24583
2002,11,5,-6.94,4.42,0.14405
2002,11,6,-3.81,8.12,0.04167
2002,11,7,-0.35,12.37,0
2002,11,8,0.73,12.62,1.2619
2002,11,9,-0.95,10.73,5.00714
2002,11,10,-4.47,5.69,0.84762
2002,11,11,-5.61,3.32,0.71607
2002,11,12,-7.33,7.03,0.40476
2002,11,13,-1.21,11.71,0.48869
2002,11,14,-3.39,5.51,0
2002,11,15,-4.45,3.38,0.32202
2002,11,16,-5.89,9.00,0.32202
2002,11,17,-1.17,12.63,0
2002,11,18,-5.07,7.16,0
2002,11,19,-2.84,8.26,0.15119
2002,11,20,-1.63,10.86,0
2002,11,21,1.23,11.47,0
2002,11,22,0.80,16.48,0
2002,11,23,-0.96,10.23,0.29107
2002,11,24,-8.65,1.56,6.9619
2002,11,25,-9.75,0.66,3.24405
2002,11,26,-12.07,-1.68,0.00714
2002,11,27,-10.19,2.65,0.02619
2002,11,28,-6.12,9.02,0.12381
2002,11,29,-1.86,9.63,0.04762
2002,11,30,-5.24,5.28,0.21012
2002,12,1,-3.91,8.58,0.21488
2002,12,2,-3.22,8.91,0.12024
2002,12,3,-5.03,3.95,0
2002,12,4,-6.53,2.38,0
2002,12,5,-6.30,3.98,0.6125
2002,12,6,-6.70,5.85,0.09881
2002,12,7,-5.94,5.80,0
2002,12,8,-6.70,2.92,0.29881
2002,12,9,-5.81,7.49,0.09524
2002,12,10,-4.73,7.88,0
2002,12,11,-7.03,3.93,0
2002,12,12,-8.59,-0.01,0.38155
2002,12,13,-6.41,7.41,0
2002,12,14,-3.50,10.19,0.08214
2002,12,15,-1.14,11.05,0.14286
2002,12,16,-4.30,8.69,0.05357
2002,12,17,-4.02,5.58,0.22857
2002,12,18,-8.24,1.56,0.37738
2002,12,19,-12.59,-2.92,0.42202
2002,12,20,-12.89,1.74,0.03095
2002,12,21,-9.31,-1.16,0.34226
2002,12,22,-11.30,0.17,0.23393
2002,12,23,-11.07,-4.51,0.27083
2002,12,24,-12.63,-1.96,0.10595
2002,12,25,-13.52,-2.60,0.55714
2002,12,26,-15.01,-2.50,0.22381
2002,12,27,-9.85,6.14,0.44881
2002,12,28,-2.26,11.40,0.00714
2002,12,29,-2.16,9.86,0.06071
2002,12,30,-7.77,1.96,0.02381
2002,12,31,-5.31,2.71,0.01548
2003,1,1,-7.52,1.62,0.35893
2003,1,2,-8.59,5.08,0.08274
2003,1,3,-2.14,11.00,0
2003,1,4,-0.01,9.57,0.2506
2003,1,5,-1.32,7.99,1.76071
2003,1,6,-5.28,5.44,0.89524
2003,1,7,-2.61,12.06,0.02262
2003,1,8,1.71,14.06,0.05119
2003,1,9,-8.57,3.69,0
2003,1,10,-10.01,0.90,0.6756
2003,1,11,-7.90,1.11,0.01429
2003,1,12,-7.83,3.64,0.23214
2003,1,13,-3.09,10.51,0
2003,1,14,-1.65,8.59,0
2003,1,15,-6.40,5.95,0.68155
2003,1,16,-8.92,0.52,0.01905
2003,1,17,-8.64,0.98,1.18393
2003,1,18,-9.44,2.76,0.15655
2003,1,19,-4.18,9.98,0
2003,1,20,-0.11,11.65,0
2003,1,21,-2.43,8.09,0.07917
2003,1,22,-7.54,3.34,0.54881
2003,1,23,-8.09,9.59,0.15595
2003,1,24,-1.12,7.94,0.22202
2003,1,25,-3.17,5.73,0.18274
2003,1,26,-4.07,8.97,0.19405
2003,1,27,0.95,13.91,0.12024
2003,1,28,-3.19,6.90,0.06429
2003,1,29,-4.39,6.86,0.12262
2003,1,30,-2.10,11.25,0.50179
2003,1,31,-1.58,12.48,0.49643
2003,2,1,1.58,15.07,0.15119
2003,2,2,-7.78,10.34,7.54226
2003,2,3,-11.76,-1.84,1.43214
2003,2,4,-12.48,-1.96,1.42262
2003,2,5,-13.18,-4.32,2.83333
2003,2,6,-16.90,-7.70,1.67262
2003,2,7,-21.18,-4.74,0.14048
2003,2,8,-13.87,-3.69,0
2003,2,9,-14.70,-3.66,0.79167
2003,2,10,-12.61,2.43,1.44167
2003,2,11,-9.05,3.92,0.06429
2003,2,12,-7.38,9.64,0.11488
2003,2,13,-3.10,8.99,0.26131
2003,2,14,-1.86,8.15,2.79286
2003,2,15,-5.68,2.08,2.04821
2003,2,16,-7.06,8.98,0.45536
2003,2,17,-4.67,4.77,0.70357
2003,2,18,-6.07,2.87,0
2003,2,19,-9.71,1.45,0.41905
2003,2,20,-8.92,3.21,0.04345
2003,2,21,-7.64,3.24,0.98095
2003,2,22,-8.11,3.55,2.4994
2003,2,23,-14.00,-2.70,0.01786
2003,2,24,-17.32,-7.92,4.4744
2003,2,25,-14.79,-0.37,2.82798
2003,2,26,-10.44,0.32,3.68512
2003,2,27,-8.06,-0.10,3.85655
2003,2,28,-7.61,0.90,0.99048
2003,3,1,-8.03,0.89,5.38929
2003,3,2,-10.69,2.92,1.16667
2003,3,3,-6.26,6.27,0.54464
2003,3,4,-9.25,1.99,3.26369
2003,3,5,-10.18,0.96,1.52262
2003,3,6,-6.67,7.44,1.54167
2003,3,7,-2.93,9.10,0.65417
2003,3,8,-1.05,11.29,0.07738
2003,3,9,-1.48,11.66,0
2003,3,10,-0.27,12.00,0
2003,3,11,-0.26,12.58,0
2003,3,12,0.79,15.02,0.05714
2003,3,13,2.21,18.44,0.01071
2003,3,14,3.49,17.73,0.02143
2003,3,15,2.58,14.80,0
2003,3,16,1.54,13.81,0.01667
2003,3,17,0.80,10.42,22.66369
2003,3,18,-1.35,5.43,51.7006
